name,segment,gene_id,mean,std,size,count,percentage
ERR4459997,NC_045512.2,SARS-CoV2,153.03701969702036,161.24236434894735,29903,8518.0,0.28485436243855133
ERR4459998,NC_045512.2,SARS-CoV2,631.9990301976391,540.2082052834602,29903,24029.0,0.8035648597130722
ERR4459999,NC_045512.2,SARS-CoV2,682.4070160184597,468.6944318462893,29903,27674.0,0.9254589840484232
ERR4460000,NC_045512.2,SARS-CoV2,269.07624653044843,300.9813834714238,29903,13427.0,0.4490184931277798
ERR4460001,NC_045512.2,SARS-CoV2,182.091997458449,191.8165667377687,29903,10054.0,0.336220446109086
ERR4460002,NC_045512.2,SARS-CoV2,104.24629635822492,129.94297111297234,29903,5132.0,0.17162157643045847
ERR4460003,NC_045512.2,SARS-CoV2,378.28809818412867,370.991679872318,29903,17589.0,0.588201852656924
ERR4460004,NC_045512.2,SARS-CoV2,704.2835501454704,578.3701951425232,29903,24711.0,0.8263719359261612
ERR4460005,NC_045512.2,SARS-CoV2,89.38213557168177,102.38840986023888,29903,3963.0,0.13252850884526637
ERR4460006,NC_045512.2,SARS-CoV2,710.4201919539845,515.802069247588,29903,27444.0,0.9177674480821322
ERR4460007,NC_045512.2,SARS-CoV2,673.9796341504197,507.3694618367707,29903,26974.0,0.9020499615423202
ERR4460008,NC_045512.2,SARS-CoV2,96.63655820486238,122.81666193893096,29903,4420.0,0.14781125639567935
ERR4460009,NC_045512.2,SARS-CoV2,615.5008193157877,542.755594967169,29903,22970.0,0.7681503528074106
ERR4460010,NC_045512.2,SARS-CoV2,358.61719559910375,343.459244637324,29903,17163.0,0.5739557903889242
ERR4460011,NC_045512.2,SARS-CoV2,48.24321974383841,63.561367383635194,29903,1111.0,0.037153462863257866
ERR4460012,NC_045512.2,SARS-CoV2,352.0319700364512,365.9422397169613,29903,15928.0,0.5326555863960137
ERR4460013,NC_045512.2,SARS-CoV2,621.1630940039461,447.73221733373646,29903,26475.0,0.885362672641541
ERR4460014,NC_045512.2,SARS-CoV2,428.6492659599371,378.3992355385202,29903,20178.0,0.6747817944687824
ERR4460015,NC_045512.2,SARS-CoV2,633.6746145871651,452.4524433544645,29903,26695.0,0.892719794000602
ERR4460016,NC_045512.2,SARS-CoV2,128.1231314583821,185.90767922268847,29903,5890.0,0.1969702036584958
ERR4460017,NC_045512.2,SARS-CoV2,746.5424204929271,533.8933767911062,29903,27545.0,0.9211450356151557
ERR4460018,NC_045512.2,SARS-CoV2,634.2618131960004,489.8668871862493,29903,25570.0,0.8550981506872221
ERR4460019,NC_045512.2,SARS-CoV2,609.4797846369929,476.18310539175826,29903,25263.0,0.8448316222452597
ERR4460020,NC_045512.2,SARS-CoV2,825.5560311674413,555.0847642546603,29903,28288.0,0.9459920409323479
ERR4460021,NC_045512.2,SARS-CoV2,199.4598200849413,230.6412382025574,29903,10626.0,0.35534896164264457
ERR4460022,NC_045512.2,SARS-CoV2,178.54071497843026,233.43659519515484,29903,8642.0,0.28900110356820385
ERR4460023,NC_045512.2,SARS-CoV2,347.41213256195033,337.93233626174634,29903,16449.0,0.5500785874326991
ERR4460024,NC_045512.2,SARS-CoV2,786.4998829548874,594.0195290683968,29903,27310.0,0.9132862923452496
ERR4460025,NC_045512.2,SARS-CoV2,577.6217101963014,455.69866048975143,29903,25148.0,0.8409858542621141
ERR4460026,NC_045512.2,SARS-CoV2,566.7086245527205,478.60803517689664,29903,23886.0,0.7987827308296827
ERR4460027,NC_045512.2,SARS-CoV2,617.8167742366986,534.5375946315124,29903,23453.0,0.7843025783366218
ERR4460029,NC_045512.2,SARS-CoV2,513.6738788750292,450.608672460004,29903,22310.0,0.7460789887302277
ERR5168312,NC_045512.2,SARS-CoV2,80.53586596662542,97.70194418634193,29903,3061.0,0.1023643112731164
ERR5168313,NC_045512.2,SARS-CoV2,86.11604186870882,57.422125463682406,29903,1476.0,0.049359596027154465
ERR5168314,NC_045512.2,SARS-CoV2,214.84121994448716,302.8494572059333,29903,9471.0,0.3167240745075745
ERR5168315,NC_045512.2,SARS-CoV2,76.31261077483865,96.32802957674092,29903,3284.0,0.10982175701434639
ERR5168316,NC_045512.2,SARS-CoV2,47.54392535865966,46.73031523021933,29903,483.0,0.016152225529211115
ERR5168317,NC_045512.2,SARS-CoV2,321.94783132127213,270.1890914922778,29903,19316.0,0.6459552553255526
ERR5168318,NC_045512.2,SARS-CoV2,310.3433434772431,275.8927268566721,29903,16793.0,0.5615824499214126
ERR5168319,NC_045512.2,SARS-CoV2,294.4265792729826,278.5045333271371,29903,15790.0,0.5280406648162391
ERR5168320,NC_045512.2,SARS-CoV2,352.8238303849112,341.77774878008285,29903,17772.0,0.5943216399692338
ERR5168321,NC_045512.2,SARS-CoV2,503.802126876902,340.6403684496423,29903,25967.0,0.8683744105942548
ERR5168322,NC_045512.2,SARS-CoV2,573.4754706885597,356.6280871265114,29903,27633.0,0.9240878841587801
ERR5168323,NC_045512.2,SARS-CoV2,510.56134835969635,337.09599854271505,29903,26698.0,0.892820118382771
ERR5168324,NC_045512.2,SARS-CoV2,296.2433535096813,267.488351390812,29903,16039.0,0.5363675885362673
ERR5168325,NC_045512.2,SARS-CoV2,229.67822626492324,227.77786987748166,29903,13076.0,0.43728054041400527
ERR5168326,NC_045512.2,SARS-CoV2,75.94508912149283,82.20521642041007,29903,2866.0,0.09584322643213056
ERR5168327,NC_045512.2,SARS-CoV2,386.778216232485,300.798033454855,29903,21875.0,0.7315319533157209
ERR5168328,NC_045512.2,SARS-CoV2,425.2497408286794,351.8226111554935,29903,22722.0,0.7598568705481056
ERR5168329,NC_045512.2,SARS-CoV2,351.017389559576,290.0045174205405,29903,19472.0,0.6511721231983413
ERR5168330,NC_045512.2,SARS-CoV2,210.8691435641909,191.6357555986099,29903,12092.0,0.40437414306256897
ERR5168331,NC_045512.2,SARS-CoV2,48.89275323546133,74.06161152382353,29903,1779.0,0.059492358626224796
ERR5168332,NC_045512.2,SARS-CoV2,465.95458649633815,351.4906179149841,29903,23853.0,0.7976791626258235
ERR5168333,NC_045512.2,SARS-CoV2,247.44721265424874,213.47709075498233,29903,13488.0,0.4510584222318831
ERR5168334,NC_045512.2,SARS-CoV2,316.84249071999466,253.035926684348,29903,19116.0,0.6392669631809518
ERR5168335,NC_045512.2,SARS-CoV2,314.84851018292477,275.7635640053478,29903,17714.0,0.5923820352472996
ERR5168336,NC_045512.2,SARS-CoV2,158.94378490452462,167.65085682874602,29903,8713.0,0.2913754472795372
ERR5168337,NC_045512.2,SARS-CoV2,538.4634652041601,388.1338636628545,29903,26195.0,0.8759990636390997
ERR5168338,NC_045512.2,SARS-CoV2,263.1274788482761,213.8817942539079,29903,16293.0,0.5448617195599104
ERR5168339,NC_045512.2,SARS-CoV2,467.73634752365984,303.50776848850086,29903,25806.0,0.8629903354178511
ERR5168340,NC_045512.2,SARS-CoV2,440.1068789084707,313.29869269638095,29903,24277.0,0.8118583419723774
ERR5168341,NC_045512.2,SARS-CoV2,386.05537905895727,302.75863841347376,29903,21524.0,0.7197940006019463
ERR5168342,NC_045512.2,SARS-CoV2,506.03223756813696,331.0626070196847,29903,26421.0,0.8835568337624987
ERR5168343,NC_045512.2,SARS-CoV2,254.80500284252417,241.29332813343956,29903,14060.0,0.47018693776544157
ERR5168344,NC_045512.2,SARS-CoV2,51.190649767581846,63.72055146135382,29903,1339.0,0.044778115908102864
ERR5168345,NC_045512.2,SARS-CoV2,620.6152894358426,469.70217953367927,29903,26446.0,0.8843928702805739
ERR5168346,NC_045512.2,SARS-CoV2,73.1466742467311,79.9977540247968,29903,2340.0,0.07825301809183025
ERR5168347,NC_045512.2,SARS-CoV2,323.598334615256,281.7585720733776,29903,17324.0,0.5793398655653279
ERR5168348,NC_045512.2,SARS-CoV2,499.0654449386349,335.49058139209313,29903,26019.0,0.870113366551851
ERR5168349,NC_045512.2,SARS-CoV2,466.24619603384275,307.0175416841401,29903,25796.0,0.862655920810621
ERR5168350,NC_045512.2,SARS-CoV2,531.3576898638933,357.6313024471448,29903,25317.0,0.8466374611243019
ERR5168351,NC_045512.2,SARS-CoV2,689.24930608969,440.6596841187627,29903,28249.0,0.9446878239641507
ERR5168352,NC_045512.2,SARS-CoV2,600.7783834397886,443.3403898085588,29903,26598.0,0.8894759723104705
ERR5168353,NC_045512.2,SARS-CoV2,44.9514429990302,52.89331664900448,29903,686.0,0.022940842055981004
ERR5168354,NC_045512.2,SARS-CoV2,193.18255693408688,182.94359070900165,29903,11610.0,0.38825535899408087
ERR5168355,NC_045512.2,SARS-CoV2,436.4017991505869,355.7194591283164,29903,23143.0,0.7739357255124903
ERR5168356,NC_045512.2,SARS-CoV2,493.82650570176907,368.94742197814776,29903,25187.0,0.8422900712303113
ERR5168357,NC_045512.2,SARS-CoV2,197.10821656689964,189.3781296116985,29903,11594.0,0.3877202956225128
ERR5168358,NC_045512.2,SARS-CoV2,468.92666287663445,375.56626446091633,29903,23759.0,0.7945356653178611
ERR5168359,NC_045512.2,SARS-CoV2,43.347690867137075,55.41787070872082,29903,725.0,0.024245059024178176
ERR5168360,NC_045512.2,SARS-CoV2,733.9884292545898,457.7725818275015,29903,28652.0,0.9581647326355215
ERR5168361,NC_045512.2,SARS-CoV2,467.36685282413134,386.18511875036705,29903,23672.0,0.7916262582349597
ERR5168362,NC_045512.2,SARS-CoV2,380.3002374343711,304.739665195039,29903,20906.0,0.6991271778751296
ERR5168363,NC_045512.2,SARS-CoV2,530.0149817744039,423.5748512932758,29903,25386.0,0.8489449219141892
ERR5168364,NC_045512.2,SARS-CoV2,139.6378624218306,142.04830917471045,29903,7828.0,0.2617797545396783
ERR5168365,NC_045512.2,SARS-CoV2,159.05598100525032,156.2404366721198,29903,8991.0,0.30067217336053237
ERR5168366,NC_045512.2,SARS-CoV2,335.67518309199744,295.5716898480906,29903,17461.0,0.5839213456843795
ERR5168367,NC_045512.2,SARS-CoV2,428.81460054175164,342.9598336052923,29903,20830.0,0.6965856268601812
ERR5168368,NC_045512.2,SARS-CoV2,485.7553422733505,343.670160456432,29903,25387.0,0.8489783633749122
ERR5168369,NC_045512.2,SARS-CoV2,603.1088185131927,418.8213101993295,29903,26897.0,0.8994749690666488
ERR5168370,NC_045512.2,SARS-CoV2,44.772664950005016,56.13082938905748,29903,869.0,0.02906062936829081
ERR5168371,NC_045512.2,SARS-CoV2,128.019797344748,127.8803497934139,29903,6945.0,0.23225094472126542
ERR5168372,NC_045512.2,SARS-CoV2,649.9168979701034,407.14372144911954,29903,27994.0,0.9361602514797847
ERR5168373,NC_045512.2,SARS-CoV2,518.0071899140554,349.27176220979914,29903,26811.0,0.8965990034444704
ERR5168374,NC_045512.2,SARS-CoV2,278.39052937832327,267.5431335674806,29903,14923.0,0.49904691836939435
ERR5168375,NC_045512.2,SARS-CoV2,612.2074708223255,440.6529015319039,29903,26857.0,0.8981373106377286
ERR5168376,NC_045512.2,SARS-CoV2,585.3237802227201,387.7466155481379,29903,27149.0,0.9079022171688459
ERR5168377,NC_045512.2,SARS-CoV2,394.86472929137545,348.984599583953,29903,20723.0,0.6930073905628198
ERR5168378,NC_045512.2,SARS-CoV2,600.7080226064274,432.56734007968225,29903,27164.0,0.908403839079691
ERR5168379,NC_045512.2,SARS-CoV2,116.80092298431596,120.95590246973839,29903,6017.0,0.20121726917031735
ERR5168380,NC_045512.2,SARS-CoV2,213.9897000300973,202.96068146097323,29903,12375.0,0.41383807644717924
ERR5168381,NC_045512.2,SARS-CoV2,467.6975219877604,315.58184089710585,29903,25269.0,0.8450322710095977
ERR5168382,NC_045512.2,SARS-CoV2,523.8567033408019,442.49272787877203,29903,24311.0,0.8129953516369595
ERR5168383,NC_045512.2,SARS-CoV2,164.1591813530415,155.43310333374217,29903,8939.0,0.29893321740293616
ERR5168384,NC_045512.2,SARS-CoV2,585.5105842223188,412.48471556233534,29903,26722.0,0.8936227134401231
ERR5168385,NC_045512.2,SARS-CoV2,85.10804935959602,91.42470391678842,29903,3564.0,0.11918536601678761
ERR5168386,NC_045512.2,SARS-CoV2,629.183025114537,442.3688675895859,29903,27619.0,0.923619703708658
ERR5168387,NC_045512.2,SARS-CoV2,502.2157643045848,419.67844984832874,29903,23816.0,0.7964418285790723
ERR5168388,NC_045512.2,SARS-CoV2,493.72909072668295,348.3856471958835,29903,25352.0,0.847807912249607
ERR5168389,NC_045512.2,SARS-CoV2,30.659632812761263,114.57900650037183,29903,149.0,0.004982777647727653
ERR5168390,NC_045512.2,SARS-CoV2,556.8432598735913,407.8172091437641,29903,26408.0,0.8831220947730997
ERR5168391,NC_045512.2,SARS-CoV2,458.6002742199779,355.5140903623685,29903,23549.0,0.7875129585660302
ERR5168392,NC_045512.2,SARS-CoV2,146.59883623716684,145.9673169452544,29903,7345.0,0.24562752901046717
ERR5168393,NC_045512.2,SARS-CoV2,281.6302377687857,252.15666472309798,29903,15623.0,0.5224559408754974
ERR5168394,NC_045512.2,SARS-CoV2,534.9363274587834,393.089952573507,29903,26000.0,0.869477978798114
ERR5168395,NC_045512.2,SARS-CoV2,400.8776042537538,330.6379604744131,29903,20733.0,0.6933418051700498
ERR5168396,NC_045512.2,SARS-CoV2,467.81242684680467,338.00635486645996,29903,24569.0,0.8216232485034947
ERR5168397,NC_045512.2,SARS-CoV2,275.15824499214125,248.76326302771247,29903,15655.0,0.5235260676186336
ERR5168398,NC_045512.2,SARS-CoV2,248.5753603317393,242.4276903918787,29903,13760.0,0.46015449954854026
ERR5168399,NC_045512.2,SARS-CoV2,276.6067618633582,249.09600513662133,29903,14966.0,0.5004849011804836
ERR5168400,NC_045512.2,SARS-CoV2,349.5881349697355,327.69133358802463,29903,19059.0,0.6373607999197405
ERR5168401,NC_045512.2,SARS-CoV2,50.571481122295424,62.207113205960766,29903,1354.0,0.04527973781894793
ERR5168402,NC_045512.2,SARS-CoV2,459.87492893689597,372.2017720640565,29903,22767.0,0.7613617362806407
ERR5168403,NC_045512.2,SARS-CoV2,60.809049259271646,67.72084285305108,29903,1600.0,0.053506337156807006
ERR5168404,NC_045512.2,SARS-CoV2,466.4024010968799,395.59731698423263,29903,22637.0,0.7570143463866502
ERR5168405,NC_045512.2,SARS-CoV2,367.623081296191,319.872399833771,29903,19541.0,0.6534795839882286
ERR5168406,NC_045512.2,SARS-CoV2,380.30257833662176,325.66777186981057,29903,20545.0,0.687054810554125
ERR5168407,NC_045512.2,SARS-CoV2,477.70160184596864,356.2000146235361,29903,24912.0,0.8330936695314851
ERR5168408,NC_045512.2,SARS-CoV2,319.1309567601913,281.63294554810693,29903,17463.0,0.5839882286058256
ERR5168409,NC_045512.2,SARS-CoV2,759.5330903253854,438.52526651362757,29903,28703.0,0.9598702471323948
ERR5168410,NC_045512.2,SARS-CoV2,489.9609738153363,338.9718129221618,29903,25641.0,0.8574724943985553
ERR5168411,NC_045512.2,SARS-CoV2,532.7313647460121,452.60023812990477,29903,24485.0,0.8188141658027622
ERR5168412,NC_045512.2,SARS-CoV2,237.7005651606862,228.04039585347337,29903,13090.0,0.43774872086412736
ERR5168413,NC_045512.2,SARS-CoV2,323.24258435608465,275.75155075005,29903,17744.0,0.5933852790689897
ERR5168414,NC_045512.2,SARS-CoV2,115.76540815302812,136.11592249318204,29903,5974.0,0.19977928635922818
ERR5168415,NC_045512.2,SARS-CoV2,405.5489415777681,327.4853701339889,29903,21825.0,0.7298598802795706
ERR5168416,NC_045512.2,SARS-CoV2,245.50322710095978,235.68727980362635,29903,13951.0,0.4665418185466341
ERR5168417,NC_045512.2,SARS-CoV2,22.572985988027956,35.971727344568855,29903,230.0,0.0076915359662910075
ERR5168418,NC_045512.2,SARS-CoV2,496.70645085777346,365.4133333562932,29903,24500.0,0.8193157877136074
ERR5168419,NC_045512.2,SARS-CoV2,49.287128381767715,61.39145978241254,29903,1072.0,0.035849245895060694
ERR5168420,NC_045512.2,SARS-CoV2,203.52269003110055,204.52594610403585,29903,11742.0,0.3926696318095174
ERR5168421,NC_045512.2,SARS-CoV2,313.8166739123165,290.13219024047976,29903,17467.0,0.5841219944487175
ERR5168422,NC_045512.2,SARS-CoV2,569.5601444671104,416.22867215500435,29903,26166.0,0.8750292612781326
ERR5168423,NC_045512.2,SARS-CoV2,552.2039929104103,394.1623655612361,29903,26336.0,0.8807143096010434
ERR5168424,NC_045512.2,SARS-CoV2,268.589639835468,236.34859650236675,29903,15331.0,0.5126910343443801
ERR5168425,NC_045512.2,SARS-CoV2,307.8989399056951,292.0413740484784,29903,16251.0,0.5434571782095442
ERR5168426,NC_045512.2,SARS-CoV2,32.69220479550547,44.14665101641058,29903,316.0,0.010567501588469384
ERR5168427,NC_045512.2,SARS-CoV2,27.900779186034846,35.63083924963374,29903,13.0,0.00043473898939905693
ERR5168428,NC_045512.2,SARS-CoV2,98.70675183091997,99.82033648263659,29903,4334.0,0.14493529077350098
ERR5168429,NC_045512.2,SARS-CoV2,326.5633548473397,292.9890432828304,29903,18105.0,0.6054576463899943
ERR5168430,NC_045512.2,SARS-CoV2,633.29277998863,382.3985023480879,29903,28231.0,0.9440858776711367
ERR5168431,NC_045512.2,SARS-CoV2,454.76617730662474,367.49021878503595,29903,23376.0,0.7817275858609504
ERR5168432,NC_045512.2,SARS-CoV2,112.82791024311942,114.1075810146609,29903,5066.0,0.1694144400227402
ERR5168433,NC_045512.2,SARS-CoV2,589.2646222787012,404.91750613954923,29903,27068.0,0.9051934588502826
ERR5168434,NC_045512.2,SARS-CoV2,395.10768150352806,310.49364540149907,29903,22377.0,0.748319566598669
ERR5168435,NC_045512.2,SARS-CoV2,55.7355783700632,81.86211373877848,29903,1053.0,0.03521385814132361
ERR5168436,NC_045512.2,SARS-CoV2,535.7608601143698,340.93173592718887,29903,26509.0,0.8864996823061231
ERR5168437,NC_045512.2,SARS-CoV2,562.5204828946928,417.13152861723427,29903,25710.0,0.8597799551884426
ERR5168438,NC_045512.2,SARS-CoV2,168.80222720128415,158.73316537669314,29903,9723.0,0.3251513226097716
ERR5168439,NC_045512.2,SARS-CoV2,501.8595793064241,407.1350128809631,29903,24263.0,0.8113901615222553
ERR5168440,NC_045512.2,SARS-CoV2,613.7461793131124,426.72211866050503,29903,27084.0,0.9057285222218506
ERR5168441,NC_045512.2,SARS-CoV2,120.60582550245795,124.69296769962398,29903,6335.0,0.21185165368023276
ERR5168442,NC_045512.2,SARS-CoV2,136.14944988797112,131.59447626635153,29903,7472.0,0.24987459452228875
ERR5168443,NC_045512.2,SARS-CoV2,486.18787412634185,399.81489791642167,29903,23381.0,0.7818947931645654
ERR5168444,NC_045512.2,SARS-CoV2,683.6403705313849,422.6123202780248,29903,28125.0,0.9405410828344982
ERR5168445,NC_045512.2,SARS-CoV2,592.5146975219877,392.27967791570757,29903,27415.0,0.9167976457211651
ERR5168446,NC_045512.2,SARS-CoV2,279.9539176671237,236.63056401865902,29903,15902.0,0.5317861084172156
ERR5168447,NC_045512.2,SARS-CoV2,561.5936528107547,400.97076959824903,29903,26156.0,0.8746948466709026
ERR5168448,NC_045512.2,SARS-CoV2,156.52155302143598,153.98762747070046,29903,8731.0,0.29197739357255126
ERR5168449,NC_045512.2,SARS-CoV2,575.6882921446008,418.96573789691246,29903,26579.0,0.8888405845567334
ERR5168450,NC_045512.2,SARS-CoV2,226.65525198140654,216.85995685384682,29903,12884.0,0.4308597799551884
ERR5168451,NC_045512.2,SARS-CoV2,242.84262448583755,231.01761860090693,29903,13702.0,0.45821489482660605
ERR5168452,NC_045512.2,SARS-CoV2,70.75908771695147,84.50786813190471,29903,2534.0,0.0847406614720931
ERR5168453,NC_045512.2,SARS-CoV2,262.9781627261479,231.77452137502064,29903,14504.0,0.48503494632645555
ERR5168454,NC_045512.2,SARS-CoV2,278.6793298331271,282.7425902703926,29903,15318.0,0.5122562953549811
ERR5168455,NC_045512.2,SARS-CoV2,342.8226264923252,292.4474183779286,29903,19019.0,0.6360231414908203
ERR5168456,NC_045512.2,SARS-CoV2,213.28662675985686,201.6664007187425,29903,11864.0,0.39674949001772397
ERR5168457,NC_045512.2,SARS-CoV2,546.4895161020634,406.40328625265954,29903,25428.0,0.8503494632645554
ERR5168458,NC_045512.2,SARS-CoV2,71.81346353208708,78.32245129901058,29903,2324.0,0.07771795472026218
ERR5168459,NC_045512.2,SARS-CoV2,428.1009597699227,393.9664601728203,29903,20632.0,0.6899642176370264
ERR5168460,NC_045512.2,SARS-CoV2,356.06618065077083,277.2677696623292,29903,19316.0,0.6459552553255526
ERR5168461,NC_045512.2,SARS-CoV2,477.01578436946124,380.11378711657244,29903,23785.0,0.7954051432966592
ERR5168462,NC_045512.2,SARS-CoV2,134.0530381567067,129.24012597711535,29903,6724.0,0.22486038190148144
ERR5168463,NC_045512.2,SARS-CoV2,48.30431729257934,58.60163523730433,29903,973.0,0.03253854128348326
ERR5168464,NC_045512.2,SARS-CoV2,426.8293816673912,381.8586860346414,29903,20757.0,0.694144400227402
ERR5168465,NC_045512.2,SARS-CoV2,474.23111393505667,336.7700262160246,29903,24598.0,0.8225930508644618
ERR5168466,NC_045512.2,SARS-CoV2,366.80791224960706,312.1257819113886,29903,20219.0,0.6761528943584256
ERR5168467,NC_045512.2,SARS-CoV2,386.62023877202955,333.062419365121,29903,20021.0,0.6695314851352707
ERR5168468,NC_045512.2,SARS-CoV2,91.68397819616762,96.61277354109063,29903,3656.0,0.12226198040330402
ERR5168469,NC_045512.2,SARS-CoV2,312.49102096779586,285.45301228731586,29903,16917.0,0.5657291910510651
ERR5168470,NC_045512.2,SARS-CoV2,428.6547503594957,369.56300706055106,29903,21321.0,0.7130053840751764
ERR5168471,NC_045512.2,SARS-CoV2,42.55606460890212,57.51358313700584,29903,527.0,0.01762364980102331
ERR5168472,NC_045512.2,SARS-CoV2,515.3792930475203,399.58063470987855,29903,24228.0,0.8102197103969502
ERR5168473,NC_045512.2,SARS-CoV2,457.5711801491489,332.7778124285849,29903,24030.0,0.8035983011737953
ERR5168474,NC_045512.2,SARS-CoV2,419.61090860448786,364.89749344312605,29903,21175.0,0.7081229308096177
ERR5168475,NC_045512.2,SARS-CoV2,82.29692672975956,174.22426196777454,29903,2741.0,0.09166304384175501
ERR5168476,NC_045512.2,SARS-CoV2,396.6297695883356,329.36595399245243,29903,21660.0,0.7243420392602749
ERR5168477,NC_045512.2,SARS-CoV2,397.0420024746681,350.559309701295,29903,20177.0,0.6747483530080594
ERR5168478,NC_045512.2,SARS-CoV2,99.7685516503361,106.38117984833495,29903,4829.0,0.16148881383138816
ERR5168479,NC_045512.2,SARS-CoV2,30.74333678895094,38.22051380347311,29903,132.0,0.004414272815436578
ERR5168480,NC_045512.2,SARS-CoV2,276.8234290873825,285.37184060284545,29903,14419.0,0.4821924221650002
ERR5168481,NC_045512.2,SARS-CoV2,400.225161355048,312.8569588862995,29903,22157.0,0.7409624452396081
ERR5168482,NC_045512.2,SARS-CoV2,24.98006888940909,40.0590386494963,29903,278.0,0.009296726080995217
ERR5168483,NC_045512.2,SARS-CoV2,93.86188676721399,96.17811395070657,29903,4015.0,0.13426746480286259
ERR5168484,NC_045512.2,SARS-CoV2,490.3220078253018,383.309532787946,29903,24841.0,0.8307193258201518
ERR5168485,NC_045512.2,SARS-CoV2,541.9824097916597,432.36464359305376,29903,24516.0,0.8198508510851754
ERR5168486,NC_045512.2,SARS-CoV2,353.3528074106277,305.4916603896875,29903,18769.0,0.6276627763100692
ERR5168487,NC_045512.2,SARS-CoV2,308.4798849613751,248.4818409009695,29903,17267.0,0.5774337023041166
ERR5168488,NC_045512.2,SARS-CoV2,250.52590041132996,229.7607730479401,29903,14357.0,0.4801190516001739
ERR5168489,NC_045512.2,SARS-CoV2,577.7272514463432,394.0289073102298,29903,27097.0,0.9061632612112497
ERR5168490,NC_045512.2,SARS-CoV2,107.22275356987593,104.44077540950339,29903,5020.0,0.167876132829482
ERR5168491,NC_045512.2,SARS-CoV2,438.9975253319065,348.9932688646358,29903,23095.0,0.7723305353977862
ERR5168492,NC_045512.2,SARS-CoV2,603.6411396849815,411.5428001538079,29903,27389.0,0.915928167742367
ERR5168493,NC_045512.2,SARS-CoV2,622.0632043607665,435.8027305444066,29903,27105.0,0.9064307928970338
ERR5168494,NC_045512.2,SARS-CoV2,235.76096043875197,221.76660307001936,29903,13520.0,0.45212854897501925
ERR5168495,NC_045512.2,SARS-CoV2,390.5281409891984,344.65783914997655,29903,20499.0,0.6855165033608668
ERR5168496,NC_045512.2,SARS-CoV2,451.38437614955023,367.93823227874526,29903,22516.0,0.7529679296391666
ERR5168497,NC_045512.2,SARS-CoV2,403.5883356184998,319.54781914794575,29903,22354.0,0.74755041300204
ERR5168498,NC_045512.2,SARS-CoV2,322.16055245293114,268.70338691460177,29903,18571.0,0.6210413670869144
ERR5168499,NC_045512.2,SARS-CoV2,209.27960405310503,192.38698143688646,29903,11989.0,0.40092967260809953
ERR5168500,NC_045512.2,SARS-CoV2,378.4352071698492,345.6941779352778,29903,19786.0,0.6616727418653647
ERR5168501,NC_045512.2,SARS-CoV2,234.9939136541484,189.47126167966525,29903,13958.0,0.46677590877169517
ERR5168502,NC_045512.2,SARS-CoV2,431.0837374176504,326.2080469030048,29903,23533.0,0.786977895194462
ERR5168503,NC_045512.2,SARS-CoV2,608.3710664481824,398.5087273327585,29903,27353.0,0.9147242751563388
ERR5168504,NC_045512.2,SARS-CoV2,330.76955489415775,303.45463070375297,29903,17266.0,0.5774002608433937
ERR5168505,NC_045512.2,SARS-CoV2,263.3328763000368,220.5602529481836,29903,14552.0,0.4866401364411598
ERR5168506,NC_045512.2,SARS-CoV2,69.84352740527706,77.2051468633069,29903,2466.0,0.0824666421429288
ERR5168507,NC_045512.2,SARS-CoV2,478.35882687355786,340.30675618926733,29903,24453.0,0.8177440390596261
ERR5168508,NC_045512.2,SARS-CoV2,0.024746680935023243,0.16975585675675484,29903,0.0,0.0
ERR5168509,NC_045512.2,SARS-CoV2,175.0139450891215,161.77610277922955,29903,10044.0,0.335886031501856
ERR5168510,NC_045512.2,SARS-CoV2,567.5392769956192,435.6024115633139,29903,25722.0,0.8601812527171186
ERR5168511,NC_045512.2,SARS-CoV2,376.81985085108516,296.198945442309,29903,21103.0,0.7057151456375614
ERR5168512,NC_045512.2,SARS-CoV2,438.61946961843296,344.73044846616745,29903,23277.0,0.778416881249373
ERR5168513,NC_045512.2,SARS-CoV2,288.10751429622445,271.0597334224616,29903,15862.0,0.5304484499882954
ERR5168514,NC_045512.2,SARS-CoV2,85.03484600207337,92.69708285758101,29903,3705.0,0.12390061197873123
ERR5168515,NC_045512.2,SARS-CoV2,649.9905026251547,432.56083499503103,29903,28139.0,0.9410092632846203
ERR5168516,NC_045512.2,SARS-CoV2,48.15607129719426,59.2852819259704,29903,1036.0,0.03464535330903254
ERR5168517,NC_045512.2,SARS-CoV2,437.82807745042305,319.3424415604862,29903,24053.0,0.8043674547704244
ERR5168518,NC_045512.2,SARS-CoV2,166.79339865565328,173.7924811005577,29903,9138.0,0.30558806808681405
ERR5168519,NC_045512.2,SARS-CoV2,30.51937932648898,42.756075026810215,29903,300.0,0.010032438216901314
ERR5168520,NC_045512.2,SARS-CoV2,499.85516503360867,362.92289043777714,29903,24935.0,0.8338628231281142
ERR5168521,NC_045512.2,SARS-CoV2,39.494632645553956,52.16309543602496,29903,690.0,0.02307460789887302
ERR5168522,NC_045512.2,SARS-CoV2,56.75704778784738,69.81962771618313,29903,1650.0,0.05517841019295723
ERR5168523,NC_045512.2,SARS-CoV2,237.39460923653147,217.69733871261894,29903,13632.0,0.4558739925759957
ERR5168524,NC_045512.2,SARS-CoV2,612.1865030264522,440.88427678675305,29903,27505.0,0.9198073771862355
ERR5168525,NC_045512.2,SARS-CoV2,744.6839781961676,510.1364157273284,29903,27992.0,0.9360933685583386
